"Order_ID","nonPA","mahal.min","LC","times.with.error","times","n"
1478,1378,17.1942521787533,"Shrubland",742,742,60
1441,1424,13.6124594553934,"Shrubland",742,742,60
1440,1455,15.3337580896445,"Shrubland",742,742,60
1439,1377,13.4182621520666,"Shrubland",742,742,60
1577,1401,5.45844140651219,"Shrubland",742,742,60
648,1345,7.72033299114532,"Shrubland",742,742,60
1305,732,16.5041633207728,"Shrubland",742,742,60
1301,86,3.64803701444013,"Shrubland",742,742,60
101,1493,11.8112806943395,"Woodland",742,742,60
1376,356,17.1328914656607,"Woodland",742,742,60
532,1326,14.2766815877993,"Woodland",742,742,60
1443,1451,16.1692527736514,"Woodland",742,742,60
716,710,0.598326959056921,"Woodland",742,742,60
1472,362,8.16132414605097,"Woodland",742,742,60
1374,1417,15.5596365071312,"Woodland",742,742,60
215,1379,15.5346876850781,"Woodland",742,742,60
652,1497,16.5789122191552,"Woodland",742,742,60
1534,789,15.6880868633699,"Woodland",742,742,60
1371,1454,16.6077069220431,"Woodland",742,742,60
350,149,10.8007154739037,"Woodland",742,742,60
669,1494,14.8985510180477,"Woodland",742,742,60
595,278,7.04107213280545,"Woodland",742,742,60
1565,104,13.4717112612531,"Woodland",742,742,60
686,272,16.6672680676519,"Woodland",742,742,60
1539,1532,3.62259359060087,"Woodland",742,742,60
290,701,2.88489096699035,"Woodland",742,742,60
1474,1450,14.5754718676,"Woodland",742,742,60
705,1496,12.4561648384069,"Woodland",742,742,60
1302,1309,12.3352445437361,"Grassland",743,743,60
421,9,15.008339630434,"Grassland",743,743,60
236,1404,17.126348286838,"Grassland",743,743,60
1479,1339,15.1562853637905,"Grassland",743,743,60
1594,1308,8.76691779809958,"Grassland",743,743,60
1428,1408,10.8849840140717,"Grassland",743,743,60
1506,1502,1.29216887978102,"Grassland",743,743,60
1429,1337,17.4776992803626,"Grassland",743,743,60
1508,1315,13.3251961772226,"Grassland",743,743,60
164,604,12.9549002989078,"Grassland",743,743,60
1505,1314,12.7680029696636,"Grassland",743,743,60
1605,1626,14.7450266106296,"Grassland",743,743,60
1303,611,5.24463813325251,"Grassland",743,743,60
1433,44,16.6131670252207,"Grassland",743,743,60
167,1336,13.4096780121217,"Grassland",743,743,60
59,1313,9.31900411833979,"Grassland",743,743,60
436,609,12.472108750386,"Grassland",743,743,60
1438,1475,17.392569654075,"Grassland",743,743,60
68,1629,16.0480594733656,"Grassland",743,743,60
