id.y,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO,ISO3,SUPP_INFO,CONS_OBJ,PA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5,555543797,555543797,1,Quebrada Cardones,Quebrada Cardones,Monumento Natural,Natural Monument,National,III,Not Applicable,0,0,0,67.18,117.133323062176,Not Applicable,0,Designated,2010,Federal or national ministry or agency,State,Corporación Nacional Forestal (CONAF),Not Reported,State Verified,1808,CL-AP,CHL,CHL,Not Applicable,Not Applicable,1
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
7,10707,10707,1,La Campana - Peñuelas,La Campana - Peñuelas,Reserva Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,2382.16,2385.07947090568,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Corporación Nacional Forestal (CONAF),Not Reported,State Verified,1808,CL-VS,CHL,CHL,Not Applicable,Not Applicable,1
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9,10707,10707,1,La Campana - Peñuelas,La Campana - Peñuelas,Reserva Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,2382.16,2385.07947090568,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Corporación Nacional Forestal (CONAF),Not Reported,State Verified,1808,CL-VS,CHL,CHL,Not Applicable,Not Applicable,1
10,351787,351787,1,Área De Proteção Ambiental Morro Da Pedreira,Área De Proteção Ambiental Morro Da Pedreira,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,1317.69,1324.6299542555,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA,Not Applicable,Not Applicable,1
11,351787,351787,1,Área De Proteção Ambiental Morro Da Pedreira,Área De Proteção Ambiental Morro Da Pedreira,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,1317.69,1324.6299542555,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA,Not Applicable,Not Applicable,1
12,351787,351787,1,Área De Proteção Ambiental Morro Da Pedreira,Área De Proteção Ambiental Morro Da Pedreira,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,1317.69,1324.6299542555,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Instituto Chico Mendes de Conservação da Biodiversidade,Not Reported,State Verified,1802,BR-MG,BRA,BRA,Not Applicable,Not Applicable,1
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16,373986,373986,1,Rocky Mountain Arsenal,Rocky Mountain Arsenal,National Wildlife Refuge,National Wildlife Refuge,National,IV,Not Applicable,0,0,0,59.8992797445378,59.8992797563916,Not Applicable,0,Designated,1992,Federal or national ministry or agency,State,U.S. Fish and Wildlife Service,Not Reported,State Verified,1848,US-CO,USA,USA,Not Applicable,Not Applicable,1
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
18,137175,137175,1,Wytham Woods,Wytham Woods,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,4.2413,4.23463655308,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable,1
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23,67622,67622,1,"Tivoli, Rožnik in Šišenski hrib","Tivoli, Rožnik in Šišenski hrib",krajinski park,Landscape Park,National,V,Not Applicable,0,0,0,4.5967893,4.59678939525307,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,SVN,SVN,Not Applicable,Not Applicable,1
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26,555563729,555563729,1,Groenkloof Nature Reserve,Groenkloof Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,5.15882740858,5.15882582238,Not Applicable,0,Designated,1913,Federal or national ministry or agency,State,City of Tshwane Metropolitan Municipality,Not Reported,State Verified,1840,ZA-GP,ZAF,ZAF,Not Applicable,Not Applicable,1
27,1357,1357,1,Suikerbosrand Nature Reserve,Suikerbosrand Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,113.331177954,113.331477393,Not Applicable,0,Designated,1974,Federal or national ministry or agency,State,Gauteng Department of Agriculture & Rural Development (GDARD),Not Reported,State Verified,1840,ZA-GP,ZAF,ZAF,Not Applicable,Not Applicable,1
28,220267,220267,0,Cape West Coast Biosphere Reserve,Cape West Coast Biosphere Reserve,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,125.895917478,3861.61208141,3253.79927108,Not Applicable,0,Designated,2000,Non-profit organisations,Non-profit organisations,Cape West Coast Biosphere Reserve Non-Profit Company,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Reported,Not Reported,1
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
33,17050,17050,1,Mount Taishan,Mont Taishan,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,(i)(ii)(iii)(iv)(v)(vi)(vii),0,0,0,250,270.171640363787,Not Applicable,0,Inscribed,1987,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,946,CN-37,CHN,CHN,Not Applicable,Not Applicable,1
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
39,356965,356965,1,Owen Springs Reserve,Owen Springs Reserve,Other Conservation Area,Other Conservation Area,National,V,Not Applicable,0,0,0,1574.3241805042,1581.42307436407,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Reported,AU-NT_PWCNT,Not Reported,State Verified,1804,AU-NT,AUS,AUS,Not Applicable,Not Applicable,1
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
43,389179,389179,1,Serra de Collserola,Serra de Collserola,Plan Especial de Protección (PEIN),Protection Plan,National,VI,Not Applicable,0,0,0,81.9156474,81.6171090707331,Not Applicable,0,Designated,1992,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
43,555523642,555523642,1,Serra de Collserola,Serra de Collserola,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,81.5634002685547,81.6860460290984,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,"Departament de Territori i Sostenibilitat, Generalitat de Catalunya",http://www.gencat.cat/mediamb/xn2000/Acuerdo_150_2014_Anejo6_Instrumento_Gestion.pdf,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
43,555546000,555546000,1,Serra de Collserola,Serra de Collserola,Parque Natural,Natural Park,National,V,Not Applicable,0,0,0,76.8937879,76.6134682188266,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
46,108111,108111,1,Zempoala - La Bufa Otomí-Mexica,Zempoala - La Bufa Otomí-Mexica,Parque Ecológico Turístico Rcreativo,Ecological Park,National,Not Reported,Not Applicable,0,0,0,662.1246512,666.114637295,Not Applicable,0,Designated,1980,Sub-national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1850,MX-MEX,MEX,MEX,Not Applicable,Not Applicable,1
47,108111,108111,1,Zempoala - La Bufa Otomí-Mexica,Zempoala - La Bufa Otomí-Mexica,Parque Ecológico Turístico Rcreativo,Ecological Park,National,Not Reported,Not Applicable,0,0,0,662.1246512,666.114637295,Not Applicable,0,Designated,1980,Sub-national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1850,MX-MEX,MEX,MEX,Not Applicable,Not Applicable,1
48,20063,20063,1,Corredor Biológico Chichinautzin,Corredor Biológico Chichinautzin,Área de Protección de Flora y Fauna,Flora and Fauna Protection Area,National,Ia,Not Applicable,0,0,0,373.0240625,374.446071610772,Not Applicable,0,Designated,1988,Federal or national ministry or agency,State,National Commission of Natural Protected Areas,Not Reported,State Verified,1850,MX-MOR,MEX,MEX,Not Applicable,Not Applicable,1
49,349626,349626,1,Pinar de Abantos y Zona de la Herreria del Real Sitio de San Lorenzo del Escorial,Pinar de Abantos y Zona de la Herreria del Real Sitio de San Lorenzo del Escorial,Sitio Natural de Interés Nacional,Site of national interest,National,Ia,Not Applicable,0,0,0,15.3860575,15.3947089310222,Not Applicable,0,Designated,1961,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
49,555523381,555523381,1,Cuenca del río Guadarrama,Cuenca del río Guadarrama,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,339.368011474609,339.938569259973,Not Applicable,0,Designated,2014,Federal or national ministry or agency,Not Reported,Patrimonio Nacional – Delegación de San Lorenzo de El Escorial (Monte de la Herrería),http://www.bocm.es/boletin/CM_Orden_BOCM/2014/09/08/BOCM-20140908-5.PDF,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
55,666654,666654,1,Highlands Hammock,Highlands Hammock,State Park,State Park,National,V,Not Applicable,0,0,0,37.3838261423053,37.3838261419484,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Park and Recreation,Not Reported,State Verified,1848,US-FL,USA,USA,Not Applicable,Not Applicable,1
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
59,555514097,555514097,1,Paisagem Protegida Regional Parque das Serras do Porto,Paisagem Protegida Regional Parque das Serras do Porto,Paisagem Protegida Regional,Regional Protected Landscape,National,IV,Not Applicable,0,0,0,59.7408,59.7407910388912,Not Applicable,0,Designated,2017,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,PRT,PRT,Not Applicable,Not Applicable,1
59,555531094,555531094,1,Valongo,Valongo,B,Sites of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,25.4635009765625,25.4862660485207,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Instituto da Conservação da Natureza e das Florestas, I.P.",Not Reported,State Verified,1832,Not Reported,PRT,PRT,Not Applicable,Not Applicable,1
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
65,555669677,555669677,1,"Thomas, Hogan, Parrish (T.H.P.) - West","Thomas, Hogan, Parrish (T.H.P.) - West",Local Conservation Area,Local Conservation Area,National,V,Not Applicable,0,0,0,0.408059151624083,0.408059151563695,Not Applicable,0,Designated,1978,Sub-national ministry or agency,State,City Land,Not Reported,State Verified,1848,US-CO,USA,USA,Not Applicable,Not Applicable,1
66,555669677,555669677,1,"Thomas, Hogan, Parrish (T.H.P.) - West","Thomas, Hogan, Parrish (T.H.P.) - West",Local Conservation Area,Local Conservation Area,National,V,Not Applicable,0,0,0,0.408059151624083,0.408059151563695,Not Applicable,0,Designated,1978,Sub-national ministry or agency,State,City Land,Not Reported,State Verified,1848,US-CO,USA,USA,Not Applicable,Not Applicable,1
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68,555669429,555669429,1,Rudd - East,Rudd - East,Local Conservation Area,Local Conservation Area,National,V,Not Applicable,0,0,0,2.27597605745831,2.27597605742784,Not Applicable,0,Designated,1975,Sub-national ministry or agency,State,City Land,Not Reported,State Verified,1848,US-CO,USA,USA,Not Applicable,Not Applicable,1
69,555672094,555672094,1,Jewel Mountain Land Co.,Jewel Mountain Land Co.,Local Conservation Area,Local Conservation Area,National,V,Not Applicable,0,0,0,4.44341649752233,4.443416497733,Not Applicable,0,Designated,1999,Sub-national ministry or agency,State,City Land,Not Reported,State Verified,1848,US-CO,USA,USA,Not Applicable,Not Applicable,1
70,2227,2227,1,Conguillio,Conguillío,Parque Nacional,National Park,National,II,Not Applicable,0,0,0,608.328,585.844414846564,Not Applicable,0,Designated,1970,Federal or national ministry or agency,State,Corporación Nacional Forestal (CONAF),http://bdrnap.mma.gob.cl/recursos/SINIA/PlandeManejo/Plan%20de%20Manejo%20Conguillio.pdf,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
70,5196,5196,1,Araucarias,Araucarias,Reserva Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,11428.5,11414.3787009687,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Corporación Nacional Forestal (CONAF),Not Rerported,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
71,2227,2227,1,Conguillio,Conguillío,Parque Nacional,National Park,National,II,Not Applicable,0,0,0,608.328,585.844414846564,Not Applicable,0,Designated,1970,Federal or national ministry or agency,State,Corporación Nacional Forestal (CONAF),http://bdrnap.mma.gob.cl/recursos/SINIA/PlandeManejo/Plan%20de%20Manejo%20Conguillio.pdf,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
71,5196,5196,1,Araucarias,Araucarias,Reserva Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,11428.5,11414.3787009687,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Corporación Nacional Forestal (CONAF),Not Rerported,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
72,2227,2227,1,Conguillio,Conguillío,Parque Nacional,National Park,National,II,Not Applicable,0,0,0,608.328,585.844414846564,Not Applicable,0,Designated,1970,Federal or national ministry or agency,State,Corporación Nacional Forestal (CONAF),http://bdrnap.mma.gob.cl/recursos/SINIA/PlandeManejo/Plan%20de%20Manejo%20Conguillio.pdf,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
72,5196,5196,1,Araucarias,Araucarias,Reserva Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,11428.5,11414.3787009687,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Corporación Nacional Forestal (CONAF),Not Rerported,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
73,2227,2227,1,Conguillio,Conguillío,Parque Nacional,National Park,National,II,Not Applicable,0,0,0,608.328,585.844414846564,Not Applicable,0,Designated,1970,Federal or national ministry or agency,State,Corporación Nacional Forestal (CONAF),http://bdrnap.mma.gob.cl/recursos/SINIA/PlandeManejo/Plan%20de%20Manejo%20Conguillio.pdf,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
73,5196,5196,1,Araucarias,Araucarias,Reserva Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,11428.5,11414.3787009687,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Corporación Nacional Forestal (CONAF),Not Rerported,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
74,2227,2227,1,Conguillio,Conguillío,Parque Nacional,National Park,National,II,Not Applicable,0,0,0,608.328,585.844414846564,Not Applicable,0,Designated,1970,Federal or national ministry or agency,State,Corporación Nacional Forestal (CONAF),http://bdrnap.mma.gob.cl/recursos/SINIA/PlandeManejo/Plan%20de%20Manejo%20Conguillio.pdf,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
74,5196,5196,1,Araucarias,Araucarias,Reserva Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,11428.5,11414.3787009687,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Corporación Nacional Forestal (CONAF),Not Rerported,State Verified,1808,CL-AR,CHL,CHL,Not Applicable,Not Applicable,1
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
78,127897,127897,1,Cumbre Vieja,Cumbre Vieja,Parque Natural,Natural Park,National,Ib,Not Applicable,0,0,0,75.2215021,75.138465195593,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
78,555524117,555524117,1,Cumbre Vieja,Cumbre Vieja,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,75.2210006713867,75.4120676251802,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Cabildo Insular de La Palma,http://www.gobcan.es/boc/2010/038/pda/004.html,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
80,555524172,555524172,1,"Barlovento, Garafía, El Paso y Tijarafe","Barlovento, Garafía, El Paso y Tijarafe",B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,55.617000579834,55.7553255820172,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
80,555538258,555538258,1,Cumbres y acantilados del norte de La Palma,Cumbres y acantilados del norte de La Palma,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,2.18602807787203,227.011505126953,227.581395945383,Not Applicable,0,Designated,1989,Federal or national ministry or agency,Not Reported,Cabildo Insular de La Palma,Not Reported,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
81,348789,348789,1,La Caldera de Taburiente,La Caldera de Taburiente,Parque Nacional,Nacional Park,National,II,Not Applicable,0,0,0,43.9787981,43.9289101380114,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
81,555548898,555548898,1,Caldera de Taburiente,Caldera de Taburiente,C,Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,43.5470008850098,43.6562437455658,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Viceconsejería de Medio Ambiente,http://www.gobcan.es/boc/2005/052/002.html,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
81,555722863,555722863,1,Caldera de Taburiente,Caldera de Taburiente,C,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,43.5470008850098,43.6562437455658,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Viceconsejería de Medio Ambiente,http://www.gobcan.es/boc/2005/052/002.html,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
82,348789,348789,1,La Caldera de Taburiente,La Caldera de Taburiente,Parque Nacional,Nacional Park,National,II,Not Applicable,0,0,0,43.9787981,43.9289101380114,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
82,555548898,555548898,1,Caldera de Taburiente,Caldera de Taburiente,C,Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,43.5470008850098,43.6562437455658,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Viceconsejería de Medio Ambiente,http://www.gobcan.es/boc/2005/052/002.html,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
